team,season,Win_Inicio,Win_Meio,Win_Fim,Evolucao,Consistencia,Playoff
BOS,2020,0.7083333333333334,0.6666666666666666,0.625,-0.08333333333333337,0.041666666666666685,1
BOS,2021,0.5416666666666666,0.4166666666666667,0.56,0.018333333333333424,0.078001661900624,1
BOS,2022,0.48148148148148145,0.5925925925925926,0.7857142857142857,0.30423280423280424,0.15394764615386347,1
BOS,2023,0.7777777777777778,0.6296296296296297,0.6785714285714286,-0.09920634920634919,0.0754818667034642,1
BOS,2024,0.7777777777777778,0.7777777777777778,0.7857142857142857,0.007936507936507908,0.004582144993568442,1
BOS,2025,0.7777777777777778,0.6296296296296297,0.8214285714285714,0.04365079365079361,0.10053200125769543,1
BRK,2013,0.5185185185185185,0.6666666666666666,0.6071428571428571,0.0886243386243386,0.07454890016688581,1
BRK,2014,0.3333333333333333,0.6296296296296297,0.6428571428571429,0.3095238095238096,0.17501021444819453,1
BRK,2015,0.4444444444444444,0.4074074074074074,0.5357142857142857,0.09126984126984128,0.06603607733499539,1
BRK,2016,0.25925925925925924,0.25925925925925924,0.25,-0.009259259259259245,0.00534583582582986,0
BRK,2017,0.25925925925925924,0.07407407407407407,0.39285714285714285,0.1335978835978836,0.16008570218097543,0
BRK,2018,0.4074074074074074,0.2962962962962963,0.32142857142857145,-0.08597883597883593,0.058266157275536926,0
BRK,2019,0.3333333333333333,0.7037037037037037,0.5,0.16666666666666669,0.1854935703866262,1
BRK,2020,0.5416666666666666,0.3333333333333333,0.5833333333333334,0.04166666666666674,0.13393959390267995,1
BRK,2021,0.5833333333333334,0.7916666666666666,0.625,0.04166666666666663,0.11023963796102458,1
BRK,2022,0.7037037037037037,0.35714285714285715,0.5714285714285714,-0.13227513227513232,0.17489020285801848,1
BRK,2023,0.5555555555555556,0.6296296296296297,0.4642857142857143,-0.09126984126984128,0.0828208535702304,1
BRK,2024,0.48148148148148145,0.2962962962962963,0.39285714285714285,-0.0886243386243386,0.09262093292665191,0
BRK,2025,0.4074074074074074,0.3333333333333333,0.21428571428571427,-0.1931216931216931,0.09742971176274365,0
CHA,2005,0.25925925925925924,0.18518518518518517,0.21428571428571427,-0.04497354497354497,0.03731940735361345,0
CHA,2006,0.2962962962962963,0.2222222222222222,0.42857142857142855,0.13227513227513227,0.10453362619215127,0
CHA,2007,0.25925925925925924,0.5185185185185185,0.42857142857142855,0.1693121693121693,0.13163868047221935,0
CHA,2008,0.37037037037037035,0.3333333333333333,0.4642857142857143,0.09391534391534395,0.06750353078706044,0
CHA,2009,0.3333333333333333,0.48148148148148145,0.4642857142857143,0.130952380952381,0.08102684152620268,0
CHA,2010,0.4074074074074074,0.5925925925925926,0.6071428571428571,0.1997354497354497,0.11135492272577234,1
CHA,2011,0.3333333333333333,0.5185185185185185,0.39285714285714285,0.059523809523809534,0.09454048343206158,0
CHA,2012,0.13636363636363635,0.18181818181818182,0.0,-0.13636363636363635,0.09462118179391513,0
CHA,2013,0.25925925925925924,0.2222222222222222,0.2857142857142857,0.026455026455026454,0.031892665467416446,0
CHA,2014,0.48148148148148145,0.4074074074074074,0.6785714285714286,0.19708994708994715,0.1401554744249467,1
CHH,2000,0.6296296296296297,0.48148148148148145,0.6785714285714286,0.04894179894179895,0.10262197679453079,1
CHH,2001,0.6666666666666666,0.37037037037037035,0.6428571428571429,-0.023809523809523725,0.16462453735859925,1
CHH,2002,0.4444444444444444,0.5555555555555556,0.6071428571428571,0.16269841269841268,0.08314415412601969,1
CHI,2000,0.07407407407407407,0.37037037037037035,0.17857142857142858,0.1044973544973545,0.15027642661167354,0
CHI,2001,0.1111111111111111,0.2222222222222222,0.21428571428571427,0.10317460317460317,0.061986108538941695,0
CHI,2002,0.14814814814814814,0.37037037037037035,0.25,0.10185185185185186,0.11123963759839567,0
CHI,2003,0.37037037037037035,0.3333333333333333,0.39285714285714285,0.0224867724867725,0.030056837684575424,0
CHI,2004,0.25925925925925924,0.3333333333333333,0.25,-0.009259259259259245,0.04567484131774303,0
CHI,2005,0.37037037037037035,0.7037037037037037,0.6428571428571429,0.27248677248677255,0.1775117161664846,1
CHI,2006,0.4444444444444444,0.4444444444444444,0.6071428571428571,0.16269841269841268,0.09393397236815339,1
CHI,2007,0.5925925925925926,0.48148148148148145,0.7142857142857143,0.12169312169312174,0.11644219287650136,1
CHI,2008,0.37037037037037035,0.4444444444444444,0.39285714285714285,0.0224867724867725,0.03797778533095036,0
CHI,2009,0.48148148148148145,0.4074074074074074,0.6071428571428571,0.12566137566137564,0.10097194302054337,1
CHI,2010,0.37037037037037035,0.6666666666666666,0.4642857142857143,0.09391534391534395,0.15142084670891104,1
CHI,2011,0.6666666666666666,0.7407407407407407,0.8571428571428571,0.19047619047619047,0.09601874842198377,1
CHI,2012,0.7727272727272727,0.8181818181818182,0.6818181818181818,-0.09090909090909094,0.06943296507508853,1
CHI,2013,0.5555555555555556,0.5925925925925926,0.5,-0.05555555555555558,0.04660391626710338,1
CHI,2014,0.4074074074074074,0.6666666666666666,0.6785714285714286,0.2711640211640212,0.1532356644961776,1
CHI,2015,0.6666666666666666,0.5925925925925926,0.5714285714285714,-0.09523809523809523,0.05000863096563606,1
CHI,2016,0.5925925925925926,0.4444444444444444,0.5,-0.09259259259259256,0.07484170156161815,0
CHI,2017,0.5185185185185185,0.4444444444444444,0.5357142857142857,0.01719576719576721,0.04849887762413418,1
CHI,2018,0.25925925925925924,0.4444444444444444,0.2857142857142857,0.026455026455026454,0.1001571136825445,0
CHI,2019,0.2222222222222222,0.2222222222222222,0.35714285714285715,0.13492063492063494,0.0778964648906638,0
CHI,2020,0.3333333333333333,0.36363636363636365,0.3181818181818182,-0.015151515151515138,0.02314432169169617,0
CHI,2021,0.4166666666666667,0.4166666666666667,0.4583333333333333,0.04166666666666663,0.024056261216234387,0
CHI,2022,0.6296296296296297,0.5925925925925926,0.4642857142857143,-0.16534391534391535,0.08676885719599589,1
CHI,2023,0.39285714285714285,0.5357142857142857,0.5357142857142857,0.14285714285714285,0.08247860988423225,0
CHI,2024,0.39285714285714285,0.5357142857142857,0.5,0.10714285714285715,0.07434521426664759,0
CHI,2025,0.4444444444444444,0.35714285714285715,0.6071428571428571,0.16269841269841268,0.12688074495365037,0
CHO,2015,0.2962962962962963,0.5185185185185185,0.39285714285714285,0.09656084656084657,0.11142822388652962,0
CHO,2016,0.5555555555555556,0.48148148148148145,0.7142857142857143,0.15873015873015872,0.11893979047680682,1
CHO,2017,0.5185185185185185,0.37037037037037035,0.42857142857142855,-0.08994708994708994,0.0746388147072269,0
CHO,2018,0.37037037037037035,0.48148148148148145,0.4642857142857143,0.09391534391534395,0.05980728111266224,0
CHO,2019,0.5185185185185185,0.4444444444444444,0.4642857142857143,-0.05423280423280419,0.03834458130731373,0
CHO,2020,0.38095238095238093,0.3181818181818182,0.36363636363636365,-0.017316017316017285,0.032419396736884515,0
CHO,2021,0.4583333333333333,0.5833333333333334,0.32,-0.1383333333333333,0.13172291344305262,0
CHO,2022,0.5185185185185185,0.5,0.5357142857142857,0.01719576719576721,0.017861224956374856,0
CHO,2023,0.25925925925925924,0.2962962962962963,0.42857142857142855,0.1693121693121693,0.08900848593259642,0
CHO,2024,0.25925925925925924,0.2222222222222222,0.2857142857142857,0.026455026455026454,0.031892665467416446,0
CHO,2025,0.25925925925925924,0.25925925925925924,0.17857142857142858,-0.08068783068783067,0.04658514076794598,0
CLE,2000,0.4074074074074074,0.4074074074074074,0.35714285714285715,-0.050264550264550234,0.029020251625933552,0
CLE,2001,0.5555555555555556,0.25925925925925924,0.2857142857142857,-0.2698412698412699,0.16396426162083197,0
CLE,2002,0.4074074074074074,0.2962962962962963,0.35714285714285715,-0.050264550264550234,0.05563947638217762,0
CLE,2003,0.18518518518518517,0.18518518518518517,0.25,0.06481481481481483,0.03742085078080908,0
CLE,2004,0.2962962962962963,0.4444444444444444,0.5357142857142857,0.23941798941798942,0.12082979170586765,0
CLE,2005,0.5925925925925926,0.5555555555555556,0.39285714285714285,-0.1997354497354497,0.10625187487607629,0
CLE,2006,0.6296296296296297,0.5555555555555556,0.6428571428571429,0.013227513227513255,0.04705228067708678,1
CLE,2007,0.5925925925925926,0.5925925925925926,0.6428571428571429,0.050264550264550345,0.029020251625933614,1
CLE,2008,0.4444444444444444,0.6666666666666666,0.5357142857142857,0.09126984126984128,0.11170006419865526,1
CLE,2009,0.8518518518518519,0.7407407407407407,0.8214285714285714,-0.030423280423280463,0.05741919107924238,1
CLE,2010,0.7407407407407407,0.8518518518518519,0.6428571428571429,-0.0978835978835978,0.10456709658935633,1
CLE,2011,0.2962962962962963,0.037037037037037035,0.35714285714285715,0.06084656084656087,0.16999284472399306,0
CLE,2012,0.4090909090909091,0.36363636363636365,0.18181818181818182,-0.2272727272727273,0.12026142323020868,0
CLE,2013,0.18518518518518517,0.4444444444444444,0.25,0.06481481481481483,0.1349227962616938,0
CLE,2014,0.37037037037037035,0.4074074074074074,0.42857142857142855,0.0582010582010582,0.029459070702804346,0
CLE,2015,0.6296296296296297,0.5925925925925926,0.7142857142857143,0.08465608465608465,0.06238003239445291,1
CLE,2016,0.7037037037037037,0.7777777777777778,0.6071428571428571,-0.09656084656084662,0.0855640517181568,1
CLE,2017,0.7777777777777778,0.6296296296296297,0.4642857142857143,-0.3134920634920635,0.15682461435921205,1
CLE,2018,0.7037037037037037,0.48148148148148145,0.6428571428571429,-0.060846560846560815,0.11483838215848474,1
CLE,2019,0.2222222222222222,0.18518518518518517,0.2857142857142857,0.06349206349206349,0.05084139437530714,0
CLE,2020,0.23809523809523808,0.3181818181818182,0.3181818181818182,0.0800865800865801,0.04623800857146354,0
CLE,2021,0.4166666666666667,0.2916666666666667,0.20833333333333334,-0.20833333333333334,0.10485881160098265,0
CLE,2022,0.5714285714285714,0.6785714285714286,0.32142857142857145,-0.24999999999999994,0.18327147998024584,0
CLE,2023,0.6296296296296297,0.5555555555555556,0.6785714285714286,0.04894179894179895,0.06193433773958821,1
CLE,2024,0.5555555555555556,0.7777777777777778,0.42857142857142855,-0.12698412698412703,0.1767544242168261,1
CLE,2025,0.8518518518518519,0.7777777777777778,0.7142857142857143,-0.13756613756613756,0.06885086876875884,1
DAL,2000,0.3333333333333333,0.5185185185185185,0.6071428571428571,0.2738095238095238,0.13971368433184522,0
DAL,2001,0.6296296296296297,0.5925925925925926,0.7142857142857143,0.08465608465608465,0.06238003239445291,1
DAL,2002,0.6666666666666666,0.7037037037037037,0.7142857142857143,0.04761904761904767,0.025004315482818062,1
DAL,2003,0.8518518518518519,0.7037037037037037,0.6428571428571429,-0.20899470899470896,0.10749338441222243,1
DAL,2004,0.5555555555555556,0.7037037037037037,0.6428571428571429,0.08730158730158732,0.07446670946577018,1
DAL,2005,0.6296296296296297,0.7407407407407407,0.75,0.12037037037037035,0.06698313090805771,1
DAL,2006,0.7407407407407407,0.8518518518518519,0.6071428571428571,-0.1335978835978836,0.1225265723599485,1
DAL,2007,0.7407407407407407,0.9259259259259259,0.7857142857142857,0.044973544973545,0.09658802255835283,1
DAL,2008,0.6666666666666666,0.6296296296296297,0.5714285714285714,-0.09523809523809523,0.048009374210991884,1
DAL,2009,0.5925925925925926,0.5925925925925926,0.6428571428571429,0.050264550264550345,0.029020251625933614,1
DAL,2010,0.7037037037037037,0.5185185185185185,0.7857142857142857,0.08201058201058198,0.13687760127276752,1
DAL,2011,0.8148148148148148,0.5925925925925926,0.6785714285714286,-0.13624338624338617,0.11205455262261237,1
DAL,2012,0.6363636363636364,0.45454545454545453,0.5454545454545454,-0.09090909090909094,0.09090909090909091,1
DAL,2013,0.4444444444444444,0.48148148148148145,0.5714285714285714,0.12698412698412698,0.06530338124011859,0
DAL,2014,0.5555555555555556,0.6296296296296297,0.6071428571428571,0.051587301587301515,0.03797778533095035,1
DAL,2015,0.7037037037037037,0.5925925925925926,0.5357142857142857,-0.16798941798941802,0.08544127160620518,1
DAL,2016,0.5555555555555556,0.5185185185185185,0.4642857142857143,-0.09126984126984128,0.04590410855406181,1
DAL,2017,0.25925925925925924,0.5555555555555556,0.39285714285714285,0.1335978835978836,0.148386130975528,0
DAL,2018,0.25925925925925924,0.37037037037037035,0.25,-0.009259259259259245,0.06698313090805773,0
DAL,2019,0.5555555555555556,0.37037037037037035,0.2857142857142857,-0.2698412698412699,0.13800635033149655,0
DAL,2020,0.68,0.56,0.48,-0.20000000000000007,0.10066445913694336,1
DAL,2021,0.4166666666666667,0.7083333333333334,0.625,0.20833333333333331,0.1502313031443329,1
DAL,2022,0.5185185185185185,0.6296296296296297,0.75,0.2314814814814815,0.11577160082414231,1
DAL,2023,0.5185185185185185,0.5185185185185185,0.35714285714285715,-0.16137566137566134,0.09317028153589196,0
DAL,2024,0.5925925925925926,0.5555555555555556,0.6785714285714286,0.08597883597883604,0.06310970258554521,1
DAL,2025,0.6428571428571429,0.42857142857142855,0.35714285714285715,-0.28571428571428575,0.14869042853329523,0
DEN,2000,0.5555555555555556,0.37037037037037035,0.35714285714285715,-0.19841269841269843,0.11093250110590058,0
DEN,2001,0.5185185185185185,0.5185185185185185,0.42857142857142855,-0.08994708994708994,0.05193097659377586,0
DEN,2002,0.3333333333333333,0.25925925925925924,0.39285714285714285,0.059523809523809534,0.06693086837923617,0
DEN,2003,0.2222222222222222,0.2222222222222222,0.17857142857142858,-0.043650793650793634,0.025201797464626512,0
DEN,2004,0.5925925925925926,0.5555555555555556,0.42857142857142855,-0.164021164021164,0.08602291638982151,1
DEN,2005,0.48148148148148145,0.4444444444444444,0.8571428571428571,0.37566137566137564,0.2283320648821468,1
DEN,2006,0.48148148148148145,0.5555555555555556,0.5714285714285714,0.08994708994708994,0.04800937421099189,1
DEN,2007,0.5925925925925926,0.37037037037037035,0.6785714285714286,0.08597883597883604,0.1590403348011181,1
DEN,2008,0.5925925925925926,0.6296296296296297,0.6071428571428571,0.014550264550264536,0.018659703676806756,1
DEN,2009,0.6296296296296297,0.7407407407407407,0.6071428571428571,-0.022486772486772555,0.07153056275822617,1
DEN,2010,0.7037037037037037,0.6296296296296297,0.6071428571428571,-0.09656084656084662,0.05052494511847696,1
DEN,2011,0.5925925925925926,0.5555555555555556,0.6785714285714286,0.08597883597883604,0.06310970258554521,1
DEN,2012,0.6818181818181818,0.4090909090909091,0.6363636363636364,-0.045454545454545414,0.14611592062110534,1
DEN,2013,0.5185185185185185,0.7037037037037037,0.8571428571428571,0.3386243386243386,0.16956000379854036,1
DEN,2014,0.5185185185185185,0.4074074074074074,0.39285714285714285,-0.12566137566137564,0.06873641749943249,0
DEN,2015,0.4444444444444444,0.2962962962962963,0.35714285714285715,-0.08730158730158727,0.07446670946577016,0
DEN,2016,0.4074074074074074,0.4074074074074074,0.39285714285714285,-0.014550264550264536,0.0084005991548755,0
DEN,2017,0.4074074074074074,0.48148148148148145,0.5714285714285714,0.164021164021164,0.08213849045640223,0
DEN,2018,0.5555555555555556,0.5185185185185185,0.6071428571428571,0.051587301587301515,0.04451079493438173,0
DEN,2019,0.6666666666666666,0.7037037037037037,0.6071428571428571,-0.059523809523809534,0.04871485588137186,1
DEN,2020,0.6666666666666666,0.7083333333333334,0.52,-0.1466666666666666,0.09892477501167798,1
DEN,2021,0.5416666666666666,0.7083333333333334,0.7083333333333334,0.16666666666666674,0.09622504486493767,1
DEN,2022,0.5185185185185185,0.5925925925925926,0.6428571428571429,0.12433862433862441,0.06254809744728516,1
DEN,2023,0.6296296296296297,0.7407407407407407,0.5714285714285714,-0.05820105820105825,0.0860229163898215,1
DEN,2024,0.6296296296296297,0.7037037037037037,0.75,0.12037037037037035,0.060717023373166666,1
DEN,2025,0.5925925925925926,0.7037037037037037,0.5357142857142857,-0.05687830687830686,0.08544127160620518,1
DET,2000,0.48148148148148145,0.5185185185185185,0.5357142857142857,0.054232804232804244,0.027714718042006568,1
DET,2001,0.4444444444444444,0.3333333333333333,0.39285714285714285,-0.05158730158730157,0.055602776605776984,0
DET,2002,0.5185185185185185,0.6296296296296297,0.6785714285714286,0.1600529100529101,0.08201413771662593,1
DET,2003,0.6666666666666666,0.7037037037037037,0.4642857142857143,-0.20238095238095233,0.12887381790990796,1
DET,2004,0.5925925925925926,0.6296296296296297,0.75,0.15740740740740744,0.08229809645662584,1
DET,2005,0.5555555555555556,0.7407407407407407,0.6785714285714286,0.12301587301587302,0.09424390449036486,1
DET,2006,0.8888888888888888,0.7777777777777778,0.6785714285714286,-0.21031746031746024,0.10521486971081624,1
DET,2007,0.6666666666666666,0.6296296296296297,0.6428571428571429,-0.023809523809523725,0.018768780117983,1
DET,2008,0.7407407407407407,0.7037037037037037,0.7142857142857143,-0.026455026455026398,0.019076990875470812,1
DET,2009,0.5925925925925926,0.4074074074074074,0.42857142857142855,-0.164021164021164,0.10136107968607416,1
DET,2010,0.4074074074074074,0.2962962962962963,0.2857142857142857,-0.12169312169312169,0.06741275080640702,0
DET,2011,0.2962962962962963,0.4444444444444444,0.35714285714285715,0.06084656084656087,0.07446670946577016,0
DET,2012,0.18181818181818182,0.5454545454545454,0.4090909090909091,0.2272727272727273,0.18370235837851728,0
DET,2013,0.25925925925925924,0.5185185185185185,0.2857142857142857,0.026455026455026454,0.14266104510807157,0
DET,2014,0.48148148148148145,0.3333333333333333,0.25,-0.23148148148148145,0.11724333279767023,0
DET,2015,0.18518518518518517,0.5925925925925926,0.39285714285714285,0.20767195767195767,0.20371658723774022,0
DET,2016,0.5555555555555556,0.4444444444444444,0.6071428571428571,0.051587301587301515,0.08314415412601969,1
DET,2017,0.5185185185185185,0.4074074074074074,0.42857142857142855,-0.08994708994708994,0.05899727930750522,0
DET,2018,0.5185185185185185,0.48148148148148145,0.42857142857142855,-0.08994708994708994,0.04520636902284408,0
DET,2019,0.5185185185185185,0.4074074074074074,0.5714285714285714,0.05291005291005291,0.08371389267235145,1
DET,2020,0.36363636363636365,0.36363636363636365,0.18181818181818182,-0.18181818181818182,0.1049727762162956,0
DET,2021,0.25,0.3333333333333333,0.25,0.0,0.0481125224324688,0
DET,2022,0.14814814814814814,0.2962962962962963,0.39285714285714285,0.2447089947089947,0.12325742910656529,0
DET,2023,0.25925925925925924,0.25925925925925924,0.10714285714285714,-0.1521164021164021,0.08782444571006212,0
DET,2024,0.07407407407407407,0.2222222222222222,0.21428571428571427,0.1402116402116402,0.08333683260198772,0
DET,2025,0.4074074074074074,0.6296296296296297,0.5714285714285714,0.164021164021164,0.11523383579484753,1
GSW,2000,0.2222222222222222,0.3333333333333333,0.14285714285714285,-0.07936507936507936,0.09567799640224933,0
GSW,2001,0.2962962962962963,0.25925925925925924,0.07142857142857142,-0.22486772486772486,0.12056644301699303,0
GSW,2002,0.37037037037037035,0.18518518518518517,0.21428571428571427,-0.15608465608465608,0.0995848160038027,0
GSW,2003,0.3333333333333333,0.5555555555555556,0.5,0.16666666666666669,0.11564811108145183,0
GSW,2004,0.5185185185185185,0.37037037037037035,0.4642857142857143,-0.05423280423280419,0.074954611463001,0
GSW,2005,0.3333333333333333,0.25925925925925924,0.6428571428571429,0.3095238095238096,0.2034859919064203,0
GSW,2006,0.5185185185185185,0.37037037037037035,0.35714285714285715,-0.16137566137566134,0.08959626572421216,0
GSW,2007,0.48148148148148145,0.4444444444444444,0.6071428571428571,0.12566137566137564,0.08527728980623078,1
GSW,2008,0.5555555555555556,0.6666666666666666,0.5357142857142857,-0.019841269841269882,0.07057842101563014,0
GSW,2009,0.25925925925925924,0.4444444444444444,0.35714285714285715,0.0978835978835979,0.09264296941492275,0
GSW,2010,0.25925925925925924,0.2962962962962963,0.39285714285714285,0.1335978835978836,0.06897358637292958,0
GSW,2011,0.3333333333333333,0.5925925925925926,0.39285714285714285,0.059523809523809534,0.13580175335939082,0
GSW,2012,0.36363636363636365,0.5,0.18181818181818182,-0.18181818181818182,0.15963111746746575,0
GSW,2013,0.6666666666666666,0.48148148148148145,0.5714285714285714,-0.09523809523809523,0.09260518936737268,1
GSW,2014,0.5185185185185185,0.6666666666666666,0.6785714285714286,0.1600529100529101,0.08916887645748343,1
GSW,2015,0.8518518518518519,0.7777777777777778,0.8214285714285714,-0.030423280423280463,0.03723335473288508,1
GSW,2016,0.9629629629629629,0.8518518518518519,0.8571428571428571,-0.10582010582010581,0.06267850315314587,1
GSW,2017,0.8518518518518519,0.8518518518518519,0.75,-0.10185185185185186,0.058804194084128555,1
GSW,2018,0.7777777777777778,0.7407407407407407,0.6071428571428571,-0.1706349206349207,0.08975560591071939,1
GSW,2019,0.6666666666666666,0.7777777777777778,0.6428571428571429,-0.023809523809523725,0.07201406131648783,1
GSW,2020,0.19047619047619047,0.22727272727272727,0.2727272727272727,0.08225108225108224,0.04120141857220558,0
GSW,2021,0.5,0.44,0.64,0.14,0.1026320287889377,0
GSW,2022,0.8148148148148148,0.7037037037037037,0.42857142857142855,-0.3862433862433862,0.19884139460407688,1
GSW,2023,0.5185185185185185,0.5185185185185185,0.5714285714285714,0.05291005291005291,0.03054763329045639,1
GSW,2024,0.48148148148148145,0.5714285714285714,0.6071428571428571,0.12566137566137564,0.06475179602031757,0
GSW,2025,0.5555555555555556,0.4642857142857143,0.75,0.19444444444444442,0.14592890904018704,1
HOU,2000,0.3333333333333333,0.4444444444444444,0.4642857142857143,0.130952380952381,0.07057842101563017,0
HOU,2001,0.48148148148148145,0.5555555555555556,0.6071428571428571,0.12566137566137564,0.06316512680809984,0
HOU,2002,0.25925925925925924,0.4444444444444444,0.32142857142857145,0.06216931216931221,0.09424390449036488,0
HOU,2003,0.5555555555555556,0.48148148148148145,0.5357142857142857,-0.019841269841269882,0.03834458130731376,0
HOU,2004,0.5555555555555556,0.5925925925925926,0.5,-0.05555555555555558,0.04660391626710338,1
HOU,2005,0.48148148148148145,0.7037037037037037,0.6785714285714286,0.19708994708994715,0.12169551795815742,1
HOU,2006,0.37037037037037035,0.48148148148148145,0.39285714285714285,0.0224867724867725,0.05874465556658322,0
HOU,2007,0.5925925925925926,0.6666666666666666,0.6428571428571429,0.050264550264550345,0.03781619337282464,1
HOU,2008,0.48148148148148145,0.7777777777777778,0.75,0.26851851851851855,0.16363847088656253,1
HOU,2009,0.6666666666666666,0.5555555555555556,0.7142857142857143,0.04761904761904767,0.08145399110233148,1
HOU,2010,0.5925925925925926,0.4444444444444444,0.5,-0.09259259259259256,0.07484170156161815,0
HOU,2011,0.4444444444444444,0.48148148148148145,0.6428571428571429,0.19841269841269848,0.10549995662583898,0
HOU,2012,0.5454545454545454,0.5454545454545454,0.45454545454545453,-0.09090909090909088,0.052486388108147784,0
HOU,2013,0.5555555555555556,0.5185185185185185,0.5714285714285714,0.015873015873015817,0.027151330367443837,1
HOU,2014,0.6296296296296297,0.7407407407407407,0.6071428571428571,-0.022486772486772555,0.07153056275822617,1
